Driver,session_id,season,Avg_Lap_Time,Avg_Sector_1_Time,Avg_Sector_2_Time,Avg_Sector_3_Time
23,2022_11,2022,75.8214,18.6347,33.798866,25.869066
77,2022_11,2022,76.5849,18.6368,33.868928,27.126928
11,2022_11,2022,80.994705,19.743611,36.050125,27.500608
22,2022_11,2022,78.928538,19.265846,36.456421,26.244263
4,2022_11,2022,88.331733,20.468333,39.159421,28.393473
3,2022_11,2022,81.715285,18.359,34.9319,29.5598
18,2022_11,2022,87.6448,19.3521,37.779166000000004,30.533416
24,2022_11,2022,81.748285,19.352571,35.139555,28.048333
6,2022_11,2022,82.581833,18.578,34.374777,29.125777
5,2022_11,2022,86.6944,20.7841,36.00675,29.55175
16,2022_12,2022,91.5222,35.472176,39.035411,57.328166
1,2022_12,2022,101.8058,35.399214,38.719428,55.290222
11,2022_12,2022,100.342142,34.890473,38.233631,55.433533
44,2022_12,2022,112.9269,31.966684,35.161684,51.737307
4,2022_12,2022,119.467666,31.783857,34.867,50.839222
63,2022_12,2022,111.02109,32.5484,35.3131,52.453857
14,2022_12,2022,108.393857,33.345882,35.373529,55.148727
22,2022_12,2022,100.181,34.50265,36.03385,55.160571
55,2022_12,2022,91.689,39.1251,40.6498,56.692333
20,2022_12,2022,105.68775,31.114666,33.637888,56.410666
3,2022_12,2022,113.463428,32.22025,34.206416,52.855
31,2022_12,2022,110.3165,32.899416,34.8155,54.35325
77,2022_12,2022,104.5558,32.494615,37.094076,56.668444
5,2022_12,2022,107.977,32.4778,36.449466,57.740818
23,2022_12,2022,117.115285,31.312454,34.934181,51.196
10,2022_12,2022,93.5675,35.404,37.622714,59.5914
18,2022_12,2022,106.289,31.753,37.190222,58.520285
24,2022_12,2022,114.541,33.498875,36.349,50.894
47,2022_12,2022,93.557666,33.658111,37.490222,59.768
6,2022_12,2022,118.6785,32.421,35.332166,50.51625
63,2022_13,2022,96.543411,33.690235,34.471521,29.334304
55,2022_13,2022,98.364294,35.930411,34.709636,28.035272
16,2022_13,2022,95.506117,35.575294,34.003181,26.844318
4,2022_13,2022,91.511583,32.884076,33.616421,26.882833
31,2022_13,2022,91.490923,32.141428,32.8331,28.585263
14,2022_13,2022,90.454,31.590583,33.324235,27.396437
44,2022_13,2022,93.123571,32.4416,34.01,27.19515
77,2022_13,2022,91.047923,32.753071,33.3918,27.146105
3,2022_13,2022,90.0555,30.824846,33.347947,27.383526
1,2022_13,2022,93.353,34.110866,36.142571,28.038
11,2022_13,2022,96.541083,33.76575,36.760125,29.169062
24,2022_13,2022,93.700166,32.697083,34.316875,28.997937
20,2022_13,2022,92.343785,31.299214,33.962166,27.07
18,2022_13,2022,98.218083,32.972666,35.50525,29.5685
47,2022_13,2022,97.038583,32.501916,35.922,30.540062
22,2022_13,2022,90.314333,30.829833,32.228888,30.286555
23,2022_13,2022,94.513625,32.387,35.2634,27.8528
5,2022_13,2022,97.5065,34.168875,35.0422,29.1242
10,2022_13,2022,92.174333,32.103166,33.549777,29.821888
6,2022_13,2022,96.824375,33.340875,34.2655,29.6805
1,2022_14,2022,116.4735,33.158,52.198777,34.593555
55,2022_14,2022,121.6225,34.159222,56.324357,36.69723
11,2022_14,2022,114.096666,35.1495,53.1295,38.856363
16,2022_14,2022,117.385714,35.436222,57.420928,39.353615
31,2022_14,2022,124.29025,33.786333,56.083,38.039571
14,2022_14,2022,118.707625,33.4754,54.684437,39.8362
44,2022_14,2022,114.662923,34.157642,50.6301,34.70521
63,2022_14,2022,117.533416,35.179214,51.95985,38.330263
23,2022_14,2022,117.596454,33.536833,53.777277,34.649058
4,2022_14,2022,122.08925,34.680555,55.954428,40.774928
3,2022_14,2022,122.443666,35.230666,53.291666,40.682555
10,2022_14,2022,118.712571,33.606,54.157583,40.908833
24,2022_14,2022,120.33675,33.74075,55.504666,36.21475
18,2022_14,2022,120.380625,33.76525,54.33175,36.653416
47,2022_14,2022,118.292375,34.300333,54.411615,36.764
5,2022_14,2022,121.676,33.49775,55.358166,37.644666
6,2022_14,2022,115.010666,34.31025,55.687714,43.280714
20,2022_14,2022,118.3285,35.27925,52.792,35.962666
22,2022_14,2022,121.51975,35.94675,54.706166,37.706166
77,2022_14,2022,118.649333,32.558666,55.3322,38.4194
1,2022_15,2022,83.263,28.03625,28.848833,25.828333
16,2022_15,2022,86.913307,30.416307,29.431444,26.306777
55,2022_15,2022,88.56525,29.6925,30.484,27.931777
44,2022_15,2022,81.92609,27.348363,28.369529,26.797117
11,2022_15,2022,92.56,30.5135,29.8125,29.100055
63,2022_15,2022,83.888818,28.142363,29.762235,26.967117000000002
4,2022_15,2022,82.467454,27.239454,28.937117,27.34247
47,2022_15,2022,84.958642,28.371,30.9395,26.18575
22,2022_15,2022,83.11723,27.532307,28.0083,27.7088
18,2022_15,2022,90.1272,29.6984,31.653357,28.889142
10,2022_15,2022,83.4198,28.4273,28.953666,27.288466
31,2022_15,2022,84.31625,27.72425,30.504916,28.074333
14,2022_15,2022,84.346857,28.104,30.657818,27.919
24,2022_15,2022,84.4289,27.9748,29.388133,27.506666
23,2022_15,2022,88.643636,29.698909,31.054866,27.185733
77,2022_15,2022,84.577,29.056166,29.870777,27.055222
3,2022_15,2022,89.258833,29.724666,30.894375,28.927
20,2022_15,2022,91.330428,31.223285,32.534888,26.655222
5,2022_15,2022,97.552833,37.996166,29.639,29.914375
6,2022_15,2022,96.400333,27.513333,33.317,30.6264
16,2022_16,2022,98.176111,31.814555,33.553538,34.066769
1,2022_16,2022,92.3894,32.095636,33.424933,33.887866
55,2022_16,2022,99.21625,32.634125,32.681833,35.939
11,2022_16,2022,96.824,31.618727,31.619533,32.813285
44,2022_16,2022,92.4016,29.95,30.724823,33.098437
63,2022_16,2022,95.4421,29.932363,31.934411,33.466687
4,2022_16,2022,93.431833,30.625692,31.716,32.07
3,2022_16,2022,92.115692,29.751571,31.8621,33.291947
10,2022_16,2022,93.115,30.0925,31.5695,33.47247
14,2022_16,2022,94.2783,30.25209,31.648764,34.319062
31,2022_16,2022,94.787,30.12675,32.498916,35.972818
77,2022_16,2022,95.526625,30.607,32.327416,34.077083
45,2022_16,2022,97.979333,31.460666,32.344153,33.937153
24,2022_16,2022,95.84875,30.66675,32.149083,34.371333
22,2022_16,2022,90.077,28.97075,31.321333,32.567333
6,2022_16,2022,106.6458,35.1932,34.612,34.616571
5,2022_16,2022,103.657,32.7836,33.238142,35.153285
18,2022_16,2022,95.8475,30.246666,30.564888,34.372444
20,2022_16,2022,93.64525,30.445625,31.8227,32.1504
47,2022_16,2022,99.379428,31.341571,32.399,34.667444
16,2022_17,2022,121.431846,33.012,49.90285,47.32245
11,2022_17,2022,121.544333,33.626375,49.170842,48.035947
44,2022_17,2022,124.516789,34.34025,47.436086,45.00726
55,2022_17,2022,123.369176,32.814947,47.035045,47.608714
14,2022_17,2022,123.622647,34.177,49.28213,45.749
4,2022_17,2022,124.055444,33.792428,49.43625,45.141608
10,2022_17,2022,125.752764,38.150619,49.19875,46.457913
1,2022_17,2022,120.928538,32.713437,48.36785,49.152947
20,2022_17,2022,124.660866,36.292315,49.973217,46.33559
22,2022_17,2022,127.349666,39.437,50.275956,47.113045
63,2022_17,2022,127.419285,35.295133,47.867235,44.443437
18,2022_17,2022,121.788,39.900307,49.758666,50.932142
47,2022_17,2022,128.4897,35.219538,50.593125,49.742125
5,2022_17,2022,127.1783,37.293846,49.637333,48.547133
24,2022_17,2022,123.07125,35.9115,51.944071,48.279428
77,2022_17,2022,123.4966,32.628,50.268714,46.736142
3,2022_17,2022,127.851,36.718625,49.939555,50.984222
31,2022_17,2022,124.216857,33.454375,49.144333,42.9025
23,2022_17,2022,125.25325,36.452166,50.420714,47.281666
6,2022_17,2022,126.3466,36.632428,49.816,49.546375
1,2022_18,2022,103.38175,36.64175,50.440166,24.68325
16,2022_18,2022,104.904,37.871375,47.729666,23.3585
55,2022_18,2022,106.58625,38.294375,48.869916,22.75
11,2022_18,2022,107.1648,37.305,49.647533,23.913333
31,2022_18,2022,106.210666,36.052166,47.957777,25.626222
44,2022_18,2022,104.545214,36.101857,46.1637,25.19945
14,2022_18,2022,105.9282,37.2734,48.365,23.7678
63,2022_18,2022,106.049583,38.337846,49.905894,23.744157
5,2022_18,2022,102.6315,36.0627,45.782666,22.637466
4,2022_18,2022,106.364666,37.188083,49.199888,23.853722
3,2022_18,2022,103.969571,36.118,47.040545,25.49109
77,2022_18,2022,106.09975,37.139625,48.596833,24.38025
22,2022_18,2022,104.3933,36.6762,46.501733,24.944133
24,2022_18,2022,105.91625,36.926125,48.379833,24.631833
47,2022_18,2022,103.553,34.76575,48.84225,25.38225
23,2022_18,2022,103.18,37.64425,46.132,24.691166
10,2022_18,2022,103.487,36.777333,47.464,22.416666
20,2022_18,2022,99.4575,34.7385,47.866833,23.2355
18,2022_18,2022,98.91475,34.6595,44.353,24.2925
6,2022_18,2022,104.8114,39.0674,46.01075,21.74075
55,2022_19,2022,110.2555,30.076222,48.369692,39.799307
16,2022_19,2022,112.785555,31.171,46.572615,39.292923
1,2022_19,2022,112.981888,33.064888,45.295571,40.559714
11,2022_19,2022,111.825375,31.2935,47.338666,41.265416
44,2022_19,2022,104.946333,28.4025,43.536333,39.348277
63,2022_19,2022,109.927307,30.058769,44.284842,39.629052
18,2022_19,2022,107.9335,29.0141,42.937133,39.4588
4,2022_19,2022,109.991583,30.246083,44.862277,39.291777
14,2022_19,2022,111.539,30.119363,46.824176,41.105823
77,2022_19,2022,110.481666,29.984083,44.662666,37.851944
23,2022_19,2022,112.572,31.177909,44.263466,38.049266
5,2022_19,2022,108.262125,29.5985,44.199833,38.540416
10,2022_19,2022,113.266571,31.788285,45.250454,39.553454
24,2022_19,2022,112.1515,31.390454,46.710466,39.4952
22,2022_19,2022,110.25,30.230375,43.77825,39.217166
20,2022_19,2022,105.7714,30.916166,46.011,43.435125
3,2022_19,2022,112.66075,33.36725,45.281833,41.897833
31,2022_19,2022,111.42875,30.0015,46.4775,44.157333
47,2022_19,2022,116.7398,33.376,48.953375,44.019375
6,2022_19,2022,108.0404,30.3274,43.45225,38.922375
1,2022_20,2022,89.686909,30.96609,34.65625,24.317187
63,2022_20,2022,92.468333,31.043833,37.119666,25.567888
44,2022_20,2022,89.189538,30.420923,34.714473,25.859736
11,2022_20,2022,89.828,31.564,35.086388,24.083235
55,2022_20,2022,88.6615,34.459416,36.495647,24.708812
77,2022_20,2022,88.455545,31.273166,34.8355,25.82047
16,2022_20,2022,93.181583,32.976923,37.898222,24.987176
4,2022_20,2022,90.305583,32.126384,35.825789,25.105333
14,2022_20,2022,90.469,31.2966,35.494133,26.358666
31,2022_20,2022,88.002454,30.724083,35.516888,25.880941
3,2022_20,2022,94.654,32.1355,35.607857,28.141857
24,2022_20,2022,89.41675,30.53025,36.423083,26.870583
22,2022_20,2022,93.662333,32.320444,35.619923,26.413461
10,2022_20,2022,89.947454,30.501909,35.507,24.989533
20,2022_20,2022,92.966153,30.418615,36.084294,26.765764
47,2022_20,2022,95.19,31.686777,36.981636,25.871
5,2022_20,2022,94.146,31.314125,35.1656,27.3784
18,2022_20,2022,97.735125,32.012375,36.6774,27.832
23,2022_20,2022,93.164125,31.87625,36.231,24.7121
6,2022_20,2022,98.595,33.869125,37.6439,26.3795
20,2022_21,2022,84.2063,21.501476,43.146807,19.51032
1,2022_21,2022,89.881277,24.438736,45.126772,19.657818
63,2022_21,2022,86.3275,23.969095,42.310958,19.518086
4,2022_21,2022,87.25275,22.754095,44.445375,19.661458
55,2022_21,2022,84.741833,21.427421,43.271916,19.850608
31,2022_21,2022,83.413937,20.950529,43.729428,19.864809
14,2022_21,2022,84.249733,20.761562,43.2639,20.661
44,2022_21,2022,86.700894,24.0612,43.722375,20.009541
11,2022_21,2022,88.7121,23.181714,45.85344,19.8824
16,2022_21,2022,85.896631,21.58695,45.658791,20.209
23,2022_21,2022,86.644388,22.343722,44.737666,19.918571
10,2022_21,2022,82.4996,20.7431,43.359791,19.152375
5,2022_21,2022,86.51038,22.887857,43.606826,19.926826
3,2022_21,2022,85.76535200000001,25.182111,44.384761,20.466142
18,2022_21,2022,88.229714,25.552863,45.473041,20.065375
6,2022_21,2022,91.36575,23.492583,47.061153,21.097538
24,2022_21,2022,88.2569,21.9185,46.698083,20.336666
77,2022_21,2022,93.431916,26.854166,46.782923,20.529615
22,2022_21,2022,99.586454,30.453272,48.045333,20.777416
47,2022_21,2022,85.074111,20.972222,44.725916,20.81625
1,2022_22,2022,98.057,20.309727,46.067176,42.721117
11,2022_22,2022,98.7395,20.284333,45.259444,42.784777
16,2022_22,2022,95.496909,19.740083,46.825764,40.035823
55,2022_22,2022,101.506727,19.486818,46.303687,42.288562
44,2022_22,2022,100.359,20.095933,42.712285,39.377095
63,2022_22,2022,100.783357,20.482214,43.1214,40.8304
4,2022_22,2022,98.631272,19.055727,44.573,43.043588
31,2022_22,2022,99.713545,19.409454,42.536058,44.857411
5,2022_22,2022,103.442461,20.820384,42.673777,41.5075
3,2022_22,2022,97.8959,19.824,42.746066,41.822533
14,2022_22,2022,99.997,20.10425,43.907833,43.84225
22,2022_22,2022,95.9249,18.8196,42.094866,42.842066
47,2022_22,2022,102.371,20.598363,43.5204,43.1544
18,2022_22,2022,103.202909,20.964,43.2604,41.343
24,2022_22,2022,101.331875,20.60725,44.67175,43.289916
20,2022_22,2022,100.398833,21.799285,45.779444,47.877666
10,2022_22,2022,95.6965,19.172,42.315,39.671888
77,2022_22,2022,103.12875,20.9475,45.894166,47.579166
23,2022_22,2022,104.960428,20.642857,43.614222,43.536
6,2022_22,2022,99.930166,20.709333,41.775111,41.986555
1,2023_1,2023,107.982444,35.146333,48.145428,30.077857
11,2023_1,2023,108.785444,32.840333,49.170357,31.321071
16,2023_1,2023,109.3064,34.3715,50.523062,28.796062
55,2023_1,2023,101.4991,32.309181,47.302529,27.702187
14,2023_1,2023,106.9578,33.0855,47.909333,30.080066
63,2023_1,2023,106.5589,33.9568,48.739666,29.935466
44,2023_1,2023,102.7708,32.1284,47.887933,29.213933
18,2023_1,2023,102.791272,32.593333,46.1655,29.050352
31,2023_1,2023,104.808555,33.4462,48.955333,28.6005
27,2023_1,2023,103.1039,31.758636,48.116823,29.863562
4,2023_1,2023,104.41425,32.4145,47.018916,30.196166
77,2023_1,2023,107.541625,33.94625,47.255333,32.299083
24,2023_1,2023,107.1355,33.827625,46.905666,31.152416
22,2023_1,2023,104.692555,33.488,47.402857,28.086214
23,2023_1,2023,109.1628,33.8444,48.237625,27.967624999999998
2,2023_1,2023,104.16775,32.318,47.360166,32.4735
20,2023_1,2023,102.9635,34.05425,45.516,29.028833
81,2023_1,2023,105.21625,33.27225,46.283,32.934333
21,2023_1,2023,101.3246,32.397333,47.40825,27.448625
10,2023_1,2023,102.76775,32.2465,46.502666,31.649166
11,2023_2,2023,106.564363,40.207166,34.157944,37.387611
16,2023_2,2023,103.976333,40.0214,37.726052,37.309684
14,2023_2,2023,105.193769,38.071923,31.846611,34.493555
63,2023_2,2023,108.400066,39.237666,33.674666,36.143619
55,2023_2,2023,107.82175,40.238578,39.047125,37.553291
18,2023_2,2023,107.5742,39.739562,33.74885,35.8553
31,2023_2,2023,104.821263,37.376421,32.956791,34.271708
44,2023_2,2023,105.407333,38.720266,32.405666,35.72
81,2023_2,2023,104.023941,39.526611,33.079608,35.606217
10,2023_2,2023,104.284222,37.633833,31.830695,34.531304
27,2023_2,2023,106.830928,38.5515,33.723388,35.129
24,2023_2,2023,106.963714,39.039357,32.962722,34.573055
20,2023_2,2023,104.889818,40.994692,35.192823,37.17247
77,2023_2,2023,107.466571,38.398071,33.190722,35.381722
1,2023_2,2023,109.382666,39.2205,40.984,36.248833
22,2023_2,2023,110.279125,41.31975,33.1996,35.7826
23,2023_2,2023,109.861857,39.390857,34.446444,34.574555
21,2023_2,2023,114.46775,44.807875,32.3346,36.4648
4,2023_2,2023,94.2345,42.052333,34.77,39.154
2,2023_2,2023,111.78,36.5755,33.069428,39.010285
1,2023_3,2023,94.188555,36.075375,20.073375,36.782777
63,2023_3,2023,90.608833,31.981892,20.201392,39.092166
44,2023_3,2023,91.503652,33.423259,20.623407,37.668173
14,2023_3,2023,91.6806,35.271307,19.93028,38.71138
55,2023_3,2023,99.464095,38.626,20.64937,41.787909
18,2023_3,2023,94.8988,36.39324,20.52668,40.343666
16,2023_3,2023,100.257777,39.58725,20.651916,41.37025
23,2023_3,2023,92.144857,35.562,20.075259,39.064956
10,2023_3,2023,89.843857,32.1456,19.57072,38.91709
27,2023_3,2023,92.5295,33.332461,20.491653,38.80419
31,2023_3,2023,93.474533,33.474529,20.385764,40.2444
22,2023_3,2023,95.752823,35.114047,20.321909,40.809166
4,2023_3,2023,96.305904,33.675541,20.604826,41.920333
20,2023_3,2023,93.737642,34.389055,20.175411,40.006785
21,2023_3,2023,94.277947,33.479909,19.843739,41.61715
81,2023_3,2023,97.358,34.054916,19.925909,44.1105
24,2023_3,2023,95.4316,33.637,20.0735,41.3261
2,2023_3,2023,95.803,32.537818,20.224083,43.992
77,2023_3,2023,90.4752,33.148833,20.158833,37.525
11,2023_3,2023,100.187,35.024,19.208,45.955
16,2023_4,2023,117.77223,42.355142,49.7958,27.296388
1,2023_4,2023,115.387454,40.619166,47.859,27.846764
11,2023_4,2023,114.840818,40.76023,48.591736,30.004842
55,2023_4,2023,116.325615,43.198375,51.072727,27.986761
44,2023_4,2023,112.469285,39.409187,47.143772,27.074545
14,2023_4,2023,113.305214,40.284,47.766714,28.32295
4,2023_4,2023,116.429,41.424692,49.021526,27.609882
22,2023_4,2023,115.738933,40.950764,47.576086,28.056095
18,2023_4,2023,116.038357,40.270625,49.314047,27.98895
81,2023_4,2023,114.3972,40.386647,48.858227,27.320047
63,2023_4,2023,114.555545,39.381166,47.653588,27.581812
31,2023_4,2023,118.424,40.435692,48.558277,28.54547
23,2023_4,2023,116.630416,40.229642,47.0445,28.059941
77,2023_4,2023,119.02825,40.159538,50.736,28.360647
2,2023_4,2023,116.683,39.51,48.928764,28.169647
24,2023_4,2023,121.476,43.038714,51.293111,28.213888
27,2023_4,2023,116.183571,40.972285,48.404222,27.120222
20,2023_4,2023,121.11175,40.25,51.843,28.357285
10,2023_4,2023,115.3475,39.633666,50.38575,27.527
21,2023_4,2023,115.282,41.203,49.4115,27.4905
11,2023_5,2023,107.213083,36.418214,43.38235,35.612789
14,2023_5,2023,107.350083,37.972153,41.3615,31.508222
55,2023_5,2023,113.278083,37.826285,43.517647,34.949058
20,2023_5,2023,103.100166,35.284,42.002789,32.9685
10,2023_5,2023,106.649692,35.954076,40.141263,33.03621
63,2023_5,2023,104.81625,36.605928,40.027578,32.279631
16,2023_5,2023,109.159461,36.639571,43.590165999999996,31.105166
31,2023_5,2023,106.633384,34.720615,40.482842,33.434315
1,2023_5,2023,98.7745,36.5828,41.804666,31.855142
77,2023_5,2023,107.039727,34.982454,39.121533,33.898714
23,2023_5,2023,116.553916,41.947384,42.7766,33.729266
27,2023_5,2023,104.901454,34.20009,40.563133,31.852466
44,2023_5,2023,100.955888,35.409,38.314466,31.772285
24,2023_5,2023,107.175833,36.03423,39.003529,35.582352
21,2023_5,2023,103.25309,34.06875,38.965375,34.275062
4,2023_5,2023,111.989,36.637166,42.810625,36.68775
22,2023_5,2023,104.253857,35.49225,39.3676,36.3227
18,2023_5,2023,109.893166,43.145285,42.842375,30.188625
81,2023_5,2023,113.040714,38.867571,42.350444,34.007666
2,2023_5,2023,110.988625,43.381111,40.6346,32.3428
1,2023_6,2023,94.170782,24.882214,42.274931,25.41748
14,2023_6,2023,88.188736,23.61388,41.31644,23.764736
16,2023_6,2023,93.4828,24.92673,42.93664,28.017571
31,2023_6,2023,90.5201,24.81328,40.80444,24.45405
55,2023_6,2023,94.82609,25.883444,42.295296,29.442304
44,2023_6,2023,90.807153,24.078533,39.888,27.290692
10,2023_6,2023,88.264473,23.802880000000002,41.640541,24.183
63,2023_6,2023,90.591458,24.609034,41.605357,24.306083
22,2023_6,2023,89.449434,24.685482,39.662714,25.672391
4,2023_6,2023,91.707388,24.952045,42.53459,23.705833
81,2023_6,2023,90.596,24.265238,40.972476,25.287611
21,2023_6,2023,86.978133,25.0077,39.335157,23.0802
23,2023_6,2023,88.071692,23.748055,41.337833,23.388642
18,2023_6,2023,85.855533,23.601611,40.046111,23.953666
77,2023_6,2023,91.262277,24.564571,42.342714,24.319777
2,2023_6,2023,88.4604,24.939307,39.32625,24.2431
20,2023_6,2023,95.346571,25.578666,42.18,26.363714
27,2023_6,2023,97.382833,24.912,42.2055,25.998333
24,2023_6,2023,91.450454,25.123666,41.879166,24.707
11,2023_6,2023,100.669,29.64325,46.139,24.976666
1,2023_7,2023,96.418,27.344642,39.691157,27.727166
55,2023_7,2023,89.906428,26.7614,36.094476,29.32755
4,2023_7,2023,85.40423,25.208933,35.017285,28.64535
10,2023_7,2023,87.963833,25.473,34.82275,29.639684
44,2023_7,2023,89.421642,26.267066,34.69909,28.828333
18,2023_7,2023,86.0345,24.9626,34.767,28.602952
31,2023_7,2023,86.363166,24.551384,35.7077,29.728736
27,2023_7,2023,82.401727,23.434363,33.633588,28.191294
14,2023_7,2023,85.0399,25.809272,34.033705,27.486875
81,2023_7,2023,89.007727,24.923615,34.502157,32.7755
11,2023_7,2023,97.289181,25.451416,38.340235,30.7165
63,2023_7,2023,89.252416,25.605923,35.169352,29.332882
24,2023_7,2023,96.5169,27.030818,35.222875,33.652665999999996
21,2023_7,2023,89.1923,26.304454,33.297937,32.000933
22,2023_7,2023,87.79523,25.044538,34.525,29.459222
77,2023_7,2023,98.005833,27.501142,35.2242,33.958444
20,2023_7,2023,83.6102,23.3316,34.329625,27.533125
23,2023_7,2023,91.75,25.8778,38.167,29.544571
16,2023_7,2023,93.905,25.773142,36.926222,30.739333
2,2023_7,2023,86.3895,25.2755,36.654832999999996,29.826833
1,2023_8,2023,87.992473,25.618904,28.67808,34.863272
27,2023_8,2023,91.121526,27.017043,28.121434,36.872
14,2023_8,2023,94.578,28.16712,29.24032,36.8605
44,2023_8,2023,96.546095,28.7044,29.562375,38.095285
63,2023_8,2023,97.168684,28.18472,29.573782,38.821473
31,2023_8,2023,92.214578,27.434739,28.942375,36.38125
4,2023_8,2023,91.51625,27.095291,28.996346,36.160636
55,2023_8,2023,93.608857,27.65548,28.74948,38.172136
81,2023_8,2023,94.36645,28.565291,29.373347,37.30895
23,2023_8,2023,92.667555,27.676681,28.739272,36.117842
16,2023_8,2023,92.728157,26.510363,28.436727,38.363052
11,2023_8,2023,92.42565,25.833333,28.350272,37.77838
18,2023_8,2023,92.479875,27.15755,29.51935,40.315588
20,2023_8,2023,96.829777,26.829904,28.23285,41.622777
77,2023_8,2023,94.1775,27.395545,29.104652,38.160952
22,2023_8,2023,95.308777,29.378636,29.036636,39.217111
10,2023_8,2023,90.141,26.491909,29.79509,35.3562
21,2023_8,2023,93.8395,28.204909,29.260272,36.2427
2,2023_8,2023,93.387833,27.6255,28.753076,37.357615
24,2023_8,2023,95.007444,33.217181,29.2349,39.055777
1,2023_9,2023,91.106176,25.494388,41.577434,27.764913
16,2023_9,2023,85.578684,20.3761,38.15396,28.0892
55,2023_9,2023,83.557941,24.689894,37.330166,27.953041
4,2023_9,2023,82.8225,19.948933,37.0235,28.92119
44,2023_9,2023,82.464562,19.947388,36.65725,27.06126
18,2023_9,2023,85.706882,20.900631,38.54932,28.304086
14,2023_9,2023,76.977411,18.845368,35.833038,25.15532
27,2023_9,2023,83.477125,20.373777,37.836583,27.793818
10,2023_9,2023,75.529416,19.793571,34.8887,25.895894
23,2023_9,2023,77.791461,18.970642,34.725,25.95375
63,2023_9,2023,81.269266,20.7416,35.88155,27.5418
31,2023_9,2023,80.5845,19.1719,35.0918,28.333214
81,2023_9,2023,88.103142,21.491066,39.113722,28.713611
77,2023_9,2023,79.44975,19.0285,34.439692,29.435076
11,2023_9,2023,90.239538,21.904357,41.337222,29.388666
22,2023_9,2023,77.905142,18.914142,34.6021,27.9831
24,2023_9,2023,76.5118,19.3165,36.813666,29.9565
2,2023_9,2023,81.572666,17.688666,34.256444,31.418555
20,2023_9,2023,91.581571,23.007125,42.2405,29.150222
21,2023_9,2023,82.330285,19.256,36.6272,28.7087
1,2023_10,2023,102.406166,34.27655,43.0062,29.982625
4,2023_10,2023,97.82425,34.0407,42.89672,29.576083
81,2023_10,2023,106.177473,35.394142,42.5546,30.7475
16,2023_10,2023,103.915888,33.370368,41.617375,30.27175
55,2023_10,2023,103.4,32.686052,42.09408,30.41068
63,2023_10,2023,102.029941,32.156333,43.750041,29.240913
44,2023_10,2023,103.747333,33.372789,43.83124,29.969541
23,2023_10,2023,102.360222,33.47721,42.462666,29.141791
14,2023_10,2023,99.854875,31.181705,42.386304,29.436863
10,2023_10,2023,103.056705,32.563555,42.786913,30.037391
27,2023_10,2023,104.562083,32.899384,41.991117,30.651125
18,2023_10,2023,102.348846,31.191,42.375222,30.115944
31,2023_10,2023,103.882076,31.883928,42.270444,31.078117
2,2023_10,2023,107.831857,34.678933,42.727944,29.648722
77,2023_10,2023,99.444714,38.787111,41.1474,28.896222
11,2023_10,2023,106.629625,32.682875,43.5841,31.9336
22,2023_10,2023,109.970375,34.930555,43.063,33.1557
24,2023_10,2023,103.62875,35.336222,43.968454,29.0376
21,2023_10,2023,109.297,34.802333,43.3516,31.2613
20,2023_10,2023,116.79225,39.464666,45.922,34.635571
44,2023_11,2023,95.407642,34.027214,36.2084,28.2649
1,2023_11,2023,91.221733,32.131933,34.771904,29.273
4,2023_11,2023,93.515866,33.146533,34.4597,27.91625
81,2023_11,2023,91.742416,31.177714,35.65675,31.96495
24,2023_11,2023,91.3518,33.03575,34.450318,28.329857
16,2023_11,2023,94.029357,32.7282,33.95638,29.536333
77,2023_11,2023,93.216076,34.526714,33.68565,29.069315
14,2023_11,2023,92.581076,34.155733,35.734,29.729571
11,2023_11,2023,96.824812,34.715529,36.171695,27.609695
27,2023_11,2023,89.904615,31.397642,34.27665,29.02955
55,2023_11,2023,97.556181,33.957545,34.3468,29.780133
31,2023_11,2023,93.054727,32.072363,32.703187,29.208
3,2023_11,2023,92.7991,31.547,34.0692,29.736
18,2023_11,2023,95.47823,34.049285,35.597333,30.301777
10,2023_11,2023,90.317363,31.104181,32.462437,28.728625
23,2023_11,2023,95.227,33.5275,34.403125,27.162
22,2023_11,2023,89.586333,31.3565,31.714,30.269
63,2023_11,2023,97.908428,34.494857,35.239555,32.083333
20,2023_11,2023,95.4995,33.303333,34.237375,31.10975
2,2023_11,2023,93.947166,32.387166,34.03275,28.269125
1,2023_12,2023,124.7666,38.238055,57.840681000000004,39.244727
16,2023_12,2023,123.574285,37.791105,57.91026,38.394772
11,2023_12,2023,123.129071,37.620555,58.38959,38.001333
44,2023_12,2023,122.0782,39.14735,57.28325,37.018434
55,2023_12,2023,127.511117,38.104473,57.266739,37.192818
81,2023_12,2023,122.806857,38.466736,57.071521,37.944318
4,2023_12,2023,124.1066,38.164058,55.015619,35.2318
63,2023_12,2023,123.09525,37.421842,56.668458,36.938217
14,2023_12,2023,127.181066,38.662705,58.002909,37.453047
18,2023_12,2023,127.793571,38.527941,57.451681,37.386714
22,2023_12,2023,126.382333,35.601454,59.495133,42.335066
10,2023_12,2023,127.945416,38.374733,59.404235,39.320882
20,2023_12,2023,126.691166,34.929307,59.557941,40.293941
77,2023_12,2023,129.118416,38.8016,60.873117,36.495529
31,2023_12,2023,128.673428,39.25809,61.791769,41.044153
23,2023_12,2023,127.1946,34.048,59.88125,37.826375
24,2023_12,2023,127.219,38.6045,61.162,43.756888000000004
2,2023_12,2023,128.292,36.9116,61.228666,37.168333
3,2023_12,2023,130.6812,37.210166,61.87825,41.887375
